Salesforce Account Id,Cleaned Practice Areas
0013000000CcFDiAAN,Corporate;Immigration and Nationality;Litigation/Trial Advocacy/Advocacy;Personal Injury;Real Estate;Contracts;Criminal;Criminal Appellate
0014y00002aVm2HAAS,General Practice; Business Transactional; Real Estate; Business Litigation;Cyberspace; Insurance; Government; Bankruptcy
0013000000CcMqSAAV,Business Litigation; Wills and Trusts; Criminal; General Practice; Employment; Business Transactional; Real Estate; Health and Elder Care; Family; Professional Practices; Personal Injury; Bankruptcy; Medical Malpractice
0014y00002aVjUHAA0,Wills and Trusts; General Practice; Health and Elder Care;Workers Compensation; Insurance; Construction; Personal Injury; Business Litigation
0014y00002aVm2IAAS,Business Litigation; Bankruptcy; General Practice; Personal Injury; Business Transactional
0013000000CatYdAAJ,Civil Litigation;Corporate;Business; Real Estate; Appellate Practice; Civil Litigation;Commercial Litigation; Civil Trial; Wills and Trusts; Contracts; Corporate; Family;Real Estate; Trial;Labor and Employment; Business Litigation; Business Transactional;Trial; Labor and Employment;Bankruptcy; Business;Civil Trial; Commercial Litigation;Contracts
0016000000M32elAAB,Civil Litigation;Litigation/Trial Advocacy/Advocacy;Civil Trial;Trial;Toxic Torts;Personal Injury;Product Liability;Civil Rights;Constitutional
0013000000CcEyGAAV,Cyberspace; Wills and Trusts; Criminal; Tax; General Practice; Consumer; Other (See Details);; Workers Compensation; Transportation; Real Estate; Environmental;Entertainment; Government; Insurance; Construction; Intellectual Property; Business Litigation
0013000000CbkUDAAZ,Wills and Trusts;Health and Elder Care
0014y00002aVjUIAA0,Wills and Trusts; General Practice; Employment; Business Transactional; Real Estate; Environmental; Business Litigation;Criminal; Construction; Bankruptcy
0014y00002aVm2JAAS,Workers Compensation; General Practice; Administrative
0010e00001NVcqgAAD,Securities;  Government; Administrative;  Employment
0013000000CbVpmAAF,Family; Consumer;Real Estate
0014y00002aVm2LAAS,Criminal; General Practice; Government;Administrative
0014y00002aVjJOAA0,Business Litigation; General Practice; Employment; Transportation; Business Transactional; Real Estate; Environmental; Bankruptcy
0016000000ogdxvAAA,Other (See Details); Criminal; General Practice; Employment; Transportation; Business Transactional; Real Estate; Environmental; Family; Administrative; Government; Business Litigation
0014y00002aVm2MAAS,General Practice; Government; Administrative; Insurance; Bankruptcy
0014y00002aVZFwAAO,Tax; General Practice; Real Estate;Wills and Trusts
0014y000026cMTWAA2,Medical Malpractice; Product Liability;Personal Injury
0014y00002aVm2NAAS,General Practice;Family; Employment
0014y00002aVjJQAA0,Wills and Trusts; Civil Rights;General Practice; Real Estate; Business Transactional
0014y000026cLSHAA2,Business Transactional;  Environmental; Business Litigation;Real Estate
0016000000ohOF5AAM,Criminal; General Practice;Family; Employment
0014y00002aVm2QAAS,Business Litigation; Criminal; Tax; General Practice; Securities; Real Estate
0014y00002aVfcIAAS,Business Litigation; General Practice; Business Transactional; Real Estate; Health and Elder Care; Insurance; Personal Injury; Bankruptcy
0014y00002aVjUOAA0,Civil Rights; Professional Practices; General Practice; Medical Malpractice
0010e00001NWi2XAAT,Product Liability;  Employment; Business Litigation;Personal Injury
0010e00001QRpyhAAD,Business Transactional; Business Litigation;Real Estate
0014y00002aVfcHAAS,Business Litigation; General Practice; Business Transactional; Health and Elder Care; Insurance; Bankruptcy
0010e00001OGbfTAAT,Medical Malpractice;Personal Injury
0014y00002aVjUQAA0,Civil Rights; Tax; General Practice
0014y00002aVm2TAAS,Business Litigation; Wills and Trusts; Entertainment; General Practice; Employment; Business Transactional; Real Estate; Environmental; Health and Elder Care; Construction; Bankruptcy
0014y00002aVfcJAAS,General Practice; Bankruptcy;Personal Injury; Consumer
0013000000Cc7oNAAR,Wills and Trusts;  Personal Injury;  Real Estate;Criminal;  Family
0014y00002aVjURAA0,Business Litigation; General Practice; Business Transactional;Wills and Trusts
0014y00002aVm2UAAS,Criminal; Employment;General Practice; Family; Government; Administrative
0014y00002aVfcKAAS,Business Litigation; Wills and Trusts; Criminal; General Practice; Consumer; Employment; Real Estate; Health and Elder Care; Family; Administrative; Insurance; Construction; Immigration; Bankruptcy
0010e00001NWfi2AAD,General Practice;Wills and Trusts
0016000000ohOKXAA2,Business Litigation; Wills and Trusts; Bankruptcy; General Practice; Consumer; Health and Elder Care; Business Transactional
0014y00002aVm2VAAS,Business Litigation; Wills and Trusts; General Practice; Employment; Business Transactional; Real Estate; Construction; Bankruptcy
0014y00002aVfcLAAS,General Practice; Health and Elder Care
0010e00001NW4kgAAD,Business Litigation; Bankruptcy; General Practice; Environmental; Business Transactional
0010e00001NWfi3AAD,Medical Malpractice; General Practice;Personal Injury
0014y00002aVhkPAAS,General Practice; Real Estate;Health and Elder Care; Government; Administrative
0014y00002aVGwRAAW,Business Litigation; Wills and Trusts; Criminal; Civil Rights; General Practice; Employment; Business Transactional; Real Estate; Environmental; Health and Elder Care; Insurance; Personal Injury; Bankruptcy
0016000000ohLwiAAE,Business Litigation; General Practice; Consumer; Securities; Business Transactional; Real Estate; Administrative; Insurance; Government; Bankruptcy
0014y00002aVm2XAAS,General Practice; Health and Elder Care
0014y00002aVfcNAAS,Tax; General Practice; Real Estate;Wills and Trusts
0014y00002aVJd2AAG,General Practice; Health and Elder Care
0013000000Cc7JFAAZ,Wills and Trusts; Criminal; Bankruptcy; General Practice; Consumer; Employment; Real Estate; Health and Elder Care;Workers Compensation; Administrative; Insurance; Construction; Personal Injury; Business Litigation
0016000000ohLwlAAE,General Practice; Securities; Business Transactional; Business Litigation;Cyberspace; Government; Intellectual Property; Bankruptcy
0014y00002aVjUWAA0,Business Litigation; General Practice; Employment; Government; Administrative
0014y00002aVm2YAAS,Construction; Workers Compensation; General Practice;Personal Injury
0016000000pG2fpAAC,Bankruptcy; General Practice; Consumer; Employment; Business Transactional; Environmental; Health and Elder Care;Workers Compensation; Insurance; Construction; Personal Injury; Business Litigation
0010e00001OCwt1AAD,Business Transactional; Business Litigation;Real Estate
0014y00002aVm2ZAAS,Business Litigation; General Practice; Employment; Business Transactional; Real Estate; Health and Elder Care; Insurance; Construction; Intellectual Property; Personal Injury; Bankruptcy
0014y00002aVfcPAAS,Workers Compensation; General Practice; Administrative;Personal Injury
0014y00002aVhkTAAS,Business Litigation; General Practice; Consumer; Employment; Personal Injury; Bankruptcy
0014y00002aVP6CAAW,Other (See Details); General Practice; Business Transactional; Real Estate; Business Litigation; Bankruptcy
0016000000oge0vAAA,Other (See Details); General Practice; Business Transactional; Real Estate; Business Litigation; Administrative; Government; Bankruptcy
0016000000pG2fqAAC,Health and Elder Care; General Practice; Insurance;Personal Injury
0014y00002aVm2aAAC,General Practice;Bankruptcy
0014y00002aVfcQAAS,Environmental; Real Estate
0014y00002aVhkUAAS,Wills and Trusts;Environmental; General Practice; Real Estate
0010e00001NW6IdAAL,Employment; Consumer;General Practice; Personal Injury; Bankruptcy
0014y00002aVjUZAA0,General Practice; Government; Employment;Administrative
0014y00002aVm2bAAC,Business Litigation; Wills and Trusts; Tax; General Practice; Business Transactional; Real Estate; Bankruptcy
0016000000ohOKcAAM,General Practice; Government;Administrative
0014y00002aVfcTAAS,Business Litigation; General Practice; Consumer; Employment; Securities; Real Estate; Health and Elder Care; Insurance; Construction; Personal Injury; Bankruptcy
0014y00002aVhkWAAS,Business Litigation; Bankruptcy; General Practice; Employment; Real Estate; Business Transactional
0016000000oge0uAAA,Civil Rights; General Practice; Health and Elder Care;Workers Compensation; Insurance; Personal Injury; Business Litigation
0014y00002aVjUbAAK,Immigration; General Practice
0014y00002aVhkXAAS,Business Litigation; General Practice; Consumer; Insurance; Bankruptcy
0016000000ohOKfAAM,Criminal; General Practice;Family; Employment
0014y00002aVhGbAAK,Criminal; General Practice; Employment; Real Estate; Environmental; Family;Entertainment; Administrative; Intellectual Property
0014y00002aVjUcAAK,Business Litigation;Personal Injury
0014y00002aVfcVAAS,General Practice;Family; Employment
0014y00002aVhkYAAS,Other (See Details); General Practice; Business Transactional; Business Litigation; Bankruptcy
0014y00002aVhGcAAK,Business Litigation; Bankruptcy; General Practice; Environmental; Business Transactional
0014y00002aVfcWAAS,Wills and Trusts; Criminal; Employment;General Practice; Family
0014y00002aVhkZAAS,General Practice; Government; Business Litigation;Administrative
0014y00002aVhGdAAK,Health and Elder Care; General Practice; Insurance;Personal Injury
0014y00002aVfcXAAS,Business Litigation; General Practice; Employment; Family; Health and Elder Care; Business Transactional
0014y00002aVhkaAAC,Business Litigation; Employment
0014y00002aVhVjAAK,Other (See Details); General Practice; Consumer; Business Transactional; Real Estate; Business Litigation; Personal Injury; Bankruptcy
0014y00002aVi1cAAC,Environmental; Real Estate
0014y00002aVjEHAA0,Wills and Trusts; General Practice;Health and Elder Care; Real Estate; Immigration
0014y00002aVfcYAAS,Business Litigation; General Practice; Medical Malpractice; Administrative; Professional Practices
0014y00002aVhkbAAC,General Practice;Wills and Trusts
0014y00002aVjQ2AAK,General Practice; Business Transactional; Business Litigation;Antitrust; Intellectual Property; Bankruptcy
0013000000Cb1Q5AAJ,Other (See Details); Criminal; General Practice; Employment; Family; Personal Injury; Business Litigation
0014y00002aVhGgAAK,General Practice; Business Transactional; Business Litigation;Cyberspace; Government; Intellectual Property; Bankruptcy
0014y00002aVm2jAAC,Securities;Employment
0014y00002aVhVgAAK,Business Litigation; Bankruptcy; General Practice; Securities; Business Transactional
0014y00002aVi1dAAC,Business Litigation; General Practice; Employment; Business Transactional; Health and Elder Care; Professional Practices; Administrative; Government; Personal Injury; Bankruptcy; Medical Malpractice
0014y00002aVfcZAAS,Business Transactional; General Practice; Business Litigation;Bankruptcy
0014y00002aVhkcAAC,General Practice;Administrative
0014y00002aVjPzAAK,General Practice; Health and Elder Care
0016000000oge12AAA,Business Litigation; General Practice; Employment; Transportation; Real Estate; Environmental; Health and Elder Care; Insurance; Construction
0013200001ELVWdAAP,Business Transactional;  Family;  Business Litigation;Bankruptcy
0016000000ohLwzAAE,Business Transactional; General Practice; Business Litigation;Bankruptcy
0014y00002aVi1eAAC,Criminal; General Practice; Administrative;Wills and Trusts
0014y00002aVjEJAA0,Immigration; General Practice; Employment; Family
0014y00002aVhkdAAC,Immigration; Criminal; General Practice
0014y00002aVjQ0AAK,General Practice;Bankruptcy
0016000000oge13AAA,Business Litigation; General Practice; Employment; Family
0014y00002aVhViAAK,General Practice;Wills and Trusts
0014y00002aVi1gAAC,Business Litigation; General Practice; Employment; Real Estate; Family; Construction
0014y00002aVjEKAA0,General Practice; Real Estate;Workers Compensation; Construction; Personal Injury
0014y00002aVhkeAAC,Wills and Trusts; Civil Rights;General Practice; Environmental; Health and Elder Care; Insurance; Business Transactional
0014y00002aVjQ1AAK,Business Litigation; General Practice; Consumer; Business Transactional; Health and Elder Care; Insurance; Bankruptcy
0014y00002aVjELAA0,Business Transactional; General Practice; Business Litigation;Bankruptcy
0014y00002aVfccAAC,Civil Rights; Business Litigation;Administrative
0014y00002aVjQ3AAK,Business Litigation; Bankruptcy; General Practice; Securities; Environmental; Business Transactional
0016000000ohLx4AAE,General Practice; Employment; Securities; Business Transactional; Business Litigation; Government;Cyberspace; Bankruptcy
0010e00001QvMxpAAF,Business Litigation;  Business Transactional
0014y00002aVhGkAAK,General Practice; Business Transactional;Workers Compensation; Business Litigation; Construction; Personal Injury; Bankruptcy
0014y00002aVi1iAAC,Employment;Administrative
0016000000oge17AAA,Business Litigation; Bankruptcy; General Practice; Securities; Business Transactional
0016000000mWbRnAAK,Securities;Construction
0016000000ohLx7AAE,General Practice; Employment; Securities; Government;Cyberspace; Intellectual Property; Immigration
0014y00002aVhGmAAK,Wills and Trusts; Employment;General Practice; Real Estate; Family
0014y00002aVhVnAAK,Business Litigation; General Practice; Securities; Health and Elder Care; Insurance
0014y00002aVfcfAAC,Criminal; General Practice;Family; Employment
0014y00002aVjQ6AAK,General Practice; Employment; Family;Wills and Trusts
0014y00002aVhGnAAK,Business Litigation; Bankruptcy; General Practice; Environmental; Business Transactional
0014y00002aVRLjAAO,Medical Malpractice; Product Liability; General Practice;Personal Injury
0014y00002aVi1lAAC,General Practice;Wills and Trusts
0014y00002aVfcgAAC,General Practice;Family; Employment
