Salesforce Account Id,Cleaned Practice Areas
0014y00002aVf7jAAC,General Practice; Business Transactional;Cyberspace; Employment; Intellectual Property; Bankruptcy; Business Litigation; Government
0014y00002aVhrlAAC,Personal Injury;Other (See Details)
0014y00002aVlOjAAK,Business Litigation; General Practice; Business Transactional; Administrative; Bankruptcy; Family; Government
0014y00002aVnC4AAK,General Practice; Government;Administrative
0014y00002aVf7kAAC,General Practice; Business Transactional;Administrative; Business Litigation
0014y00002aVkFaAAK,Business Litigation; Environmental; General Practice; Business Transactional; Employment; Bankruptcy; Civil Rights; Tax
0014y00002aVf7lAAC,Business Litigation; Health and Elder Care; General Practice; Business Transactional; Bankruptcy; Insurance
0014y00002aVlOlAAK,General Practice; Criminal; Real Estate;Environmental
0014y00002aVRAuAAO,General Practice; Business Transactional;Environmental; Business Litigation
0016000000ogdOUAAY,General Practice; Wills and Trusts; Business Litigation;Bankruptcy
0010e00001OGZxgAAH,Personal Injury;  Business Transactional; Business Litigation
0014y00002aVh3AAAS,Health and Elder Care;General Practice
0016000000ZeIGzAAN,Business Litigation; General Practice; Real Estate; Construction; Employment
0016000000mWcemAAC,Tax;  Wills and Trusts
0010e00001NWiXjAAL,Personal Injury; Business Litigation
0016000000ohNjCAAU,Administrative; Employment;General Practice; Civil Rights; Personal Injury
0010e00001ODmseAAD,Wills and Trusts;Personal Injury; Employment
0014y00002aVf7oAAC,Business Litigation; General Practice; Real Estate; Business Transactional; Bankruptcy
0014y00002aVhrqAAC,Personal Injury; Business Litigation
0016000000ohNjDAAU,General Practice;Administrative
0010e00001ODAJXAA5,General Practice; Health and Elder Care; Insurance;Other (See Details)
0014y00002aVf7pAAC,Health and Elder Care;General Practice
0014y00002aVhrrAAC,Business Litigation; Environmental; General Practice; Real Estate; Business Transactional; Bankruptcy; Wills and Trusts; Tax
0014y00002aVlOoAAK,Environmental; Antitrust; General Practice; Real Estate; Business Transactional; Administrative; Bankruptcy;Criminal; Business Litigation; Government; Other (See Details)
0014y00002aVnC9AAK,General Practice; Government;Administrative; Real Estate
0016000000oiyyZAAQ,General Practice;Administrative
0014y00002aVhrsAAC,Business Litigation; General Practice; Business Transactional; Administrative; Employment; Bankruptcy; Government
0014y00002aVlOpAAK,Wills and Trusts; General Practice
0014y00002aVnCAAA0,General Practice;Immigration
0016000000Ln0npAAB,Business Litigation;  Real Estate;  Family;  Employment;Bankruptcy
0014y00002aVf7rAAC,Business Litigation; General Practice; Employment; Family; Personal Injury
0014y00002aVhrtAAC,Health and Elder Care; General Practice; Business Transactional;Cyberspace; Employment; Intellectual Property; Bankruptcy; Insurance; Business Litigation; Government
0014y00002aVnCtAAK,Health and Elder Care; General Practice; Employment; Criminal; Family; Wills and Trusts; Insurance; Personal Injury;Other (See Details)
0013000000CcOxaAAF,Family;Criminal
0016000000ohLitAAE,Health and Elder Care;General Practice
0016000000ohNjGAAU,General Practice; Entertainment;Intellectual Property
0014y00002aVf7sAAC,Health and Elder Care; General Practice; Insurance; Business Litigation; Personal Injury;Other (See Details)
0014y00002aVhruAAC,General Practice; Family;Criminal; Employment
0014y00002aVnCCAA0,Business Litigation; General Practice; Business Transactional; Employment; Intellectual Property; Bankruptcy
0016000000ohNjHAAU,Business Litigation; Entertainment; General Practice; Business Transactional; Bankruptcy; Wills and Trusts
0014y00002aVnCvAAK,General Practice; Government;Administrative; Family
0014y00002aVlOsAAK,General Practice;Family; Employment
0014y00002aVnCDAA0,Business Litigation; General Practice; Business Transactional; Real Estate; Employment; Criminal; Bankruptcy; Family; Personal Injury
0016000000ogdOYAAY,Wills and Trusts; Real Estate; General Practice
0014y00002aVjm2AAC,General Practice; Criminal;Family
0014y00002aVnCEAA0,General Practice;Immigration
0013000000CbcyAAAR,Family;Criminal;  Real Estate
0014y00002aVf7vAAC,General Practice; Civil Rights;Bankruptcy
0014y00002aVnCxAAK,General Practice; Criminal;Family; Employment
0014y00002aVlOuAAK,General Practice; Administrative; Civil Rights; Tax; Government;Other (See Details)
0014y00002aVHPCAA4,Business Litigation; General Practice; Real Estate; Construction; Employment
0014y00002aVf7wAAC,Administrative; Employment;General Practice; Family; Government
0014y00002aVnCyAAK,Employment;General Practice; Family; Wills and Trusts; Immigration
0014y00002aVHElAAO,Criminal;General Practice
0016000000ohLizAAE,Tax; Real Estate;Civil Rights; General Practice
0014y00002aVjm5AAC,Business Litigation; Environmental; General Practice; Real Estate; Business Transactional; Bankruptcy; Wills and Trusts
0014y00002aVhrzAAC,General Practice;Immigration
0014y00002aVnCHAA0,General Practice;Family; Employment
0014y00002aVjm6AAC,Business Litigation; Health and Elder Care; General Practice; Business Transactional; Real Estate; Administrative; Criminal; Wills and Trusts; Civil Rights
0014y00002aVf7yAAC,General Practice;Entertainment; Employment; Family; Personal Injury
0014y00002aVhs0AAC,Business Litigation; General Practice; Business Transactional; Employment; Bankruptcy
0014y00002aVnD0AAK,General Practice;Family; Employment
0014y00002aVlOxAAK,Wills and Trusts; Real Estate; Tax; General Practice
0014y00002Q0lnVAAR,Wills and Trusts;Real Estate
0014y00002aVjm7AAC,Intellectual Property; Real Estate;Personal Injury
0014y00002aVhs1AAC,General Practice; Business Transactional; Administrative; Employment; Bankruptcy; Family;Criminal; Business Litigation
0014y00002aVnD1AAK,General Practice;Family; Employment
0014y00002aVlOyAAK,Health and Elder Care; Environmental;General Practice; Insurance; Personal Injury
0014y00002aVnCJAA0,Business Litigation; General Practice; Real Estate; Business Transactional; Bankruptcy
0014y00002aVf80AAC,General Practice; Criminal; Real Estate;Environmental
0014y00002aVhs2AAC,Tax;Civil Rights; General Practice
0014y00002aVnD2AAK,General Practice;Immigration; Business Litigation
0014y00002aVlOzAAK,Business Litigation; General Practice; Real Estate; Construction; Employment; Family; Civil Rights; Tax
0016000000ohLj3AAE,Business Litigation; Environmental; General Practice; Real Estate; Criminal
0010e00001ODAOkAAP,Administrative; Workers Compensation;Personal Injury; General Practice
0014y00002aVhs3AAC,Intellectual Property; Government;Cyberspace
0016000000ogdQuAAI,Health and Elder Care; Consumer; Administrative; Employment;General Practice; Bankruptcy; Family; Wills and Trusts
0014y00002aVhDRAA0,General Practice; Criminal;Family; Employment
0014y00002aVjmAAAS,General Practice; Wills and Trusts;Environmental
0014y00002aVf83AAC,Wills and Trusts; Real Estate; Tax; General Practice
0014y00002aVhs4AAC,Health and Elder Care; Consumer; Administrative; Employment;General Practice; Criminal; Bankruptcy; Family; Wills and Trusts
0014y00002aVjmBAAS,Business Litigation; Health and Elder Care; General Practice; Business Transactional; Bankruptcy
0014y00002aVhs5AAC,General Practice; Criminal; Real Estate;Environmental
0014y00002aVnD5AAK,General Practice;Family; Employment
0010e00001NVlm0AAD,Wills and Trusts;  Tax;Family
0016000000ohLj8AAE,General Practice; Securities; Administrative; Government; Business Litigation;Antitrust
0014y00002aVjmCAAS,General Practice; Construction; Real Estate; Employment; Intellectual Property; Civil Rights; Business Litigation;Antitrust
0014y00002aVhs6AAC,General Practice;Family
0014y00002aVnD6AAK,Real Estate; Insurance;Bankruptcy
0010e00001NVlm5AAD,Wills and Trusts;  Tax;Family
0016000000ohLjEAAU,Intellectual Property;Business litigation
0014y00002aVjmDAAS,Business Litigation; Health and Elder Care; General Practice; Employment; Insurance
0014y00002aVhs7AAC,Personal Injury; Employment
0016000000tpZhmAAE,Wills and Trusts;Family
0016000000ohLoaAAE,Business Litigation; General Practice; Real Estate; Construction; Employment; Family; Wills and Trusts
0010e00001ODAaUAAX,Business Litigation; General Practice; Real Estate; Construction; Employment; Criminal; Family; Personal Injury
0010e00001ODW99AAH,Business Litigation; Health and Elder Care; Transportation; Workers Compensation; General Practice; Business Transactional; Criminal; Family; Wills and Trusts; Insurance; Personal Injury
0014y00002aVhDSAA0,General Practice; Criminal;Family; Employment
0014y00002aVf87AAC,Business Litigation; Health and Elder Care; General Practice; Real Estate; Business Transactional; Bankruptcy; Wills and Trusts; Tax
0016000000ohNouAAE,Business Litigation; General Practice; Business Transactional; Bankruptcy; Civil Rights; Tax
0014y00002aVjmFAAS,Tax;Real Estate; General Practice
0014y00002aVnD9AAK,Criminal;Other (See Details)
0014y00002aVlP6AAK,Administrative; Employment;General Practice; Civil Rights; Government
0014y000026cN79AAE,Administrative;  Employment;  Business Litigation
0013000000CcNQUAA3,Family;Personal Injury;  Medical Malpractice;  Product Liability
0016000000oge4JAAQ,Transportation;Environmental; Administrative
00160000014DIS4AAO,Family;Personal Injury
0014y00002aVhDUAA0,General Practice; Health and Elder Care;Personal Injury; Insurance
0014y00002aVjmGAAS,Consumer; General Practice; Construction;Workers Compensation; Bankruptcy; Business Litigation; Personal Injury
0014y00002aVf89AAC,Business Litigation; General Practice; Business Transactional; Bankruptcy; Personal Injury
0016000000oge4HAAQ,Transportation;Environmental; Administrative
0016000000ohNowAAE,General Practice; Health and Elder Care;Insurance
0014y00002aVjmHAAS,Business Litigation; General Practice; Real Estate; Business Transactional; Bankruptcy; Wills and Trusts; Tax
0014y00002aVf8BAAS,Business Litigation; General Practice; Real Estate; Business Transactional; Bankruptcy
0014y00002aVnDBAA0,General Practice; Administrative; Employment; Government;Health and Elder Care
0014y00002aVRDnAAO,Business Litigation; General Practice; Business Transactional; Real Estate; Wills and Trusts; Tax
0016000000oge4IAAQ,Environmental; Real Estate; Administrative;General Practice; Criminal
0016000000tpfCwAAI,Family;Criminal
0014y00002aVhDWAA0,General Practice;Family
0014y00002aVgV7AAK,General Practice; Administrative; Employment; Criminal; Insurance;Health and Elder Care
0014y00002aVgV8AAK,Cyberspace; Consumer; General Practice; Business Transactional; Administrative; Constitutional; Intellectual Property; Bankruptcy; Government; Civil Rights; Business Litigation; Professional Practices;Antitrust
0013000000CcLdXAAV,Criminal;  Personal Injury
0016000000ohLoeAAE,Environmental; General Practice; Real Estate; Securities; Criminal; Business Litigation;Antitrust
0016000000ohNuFAAU,General Practice; Wills and Trusts;Environmental; Real Estate
0014y00002aVhDYAA0,General Practice; Business Transactional; Business Litigation;Bankruptcy
0014y00002aVjmKAAS,Business Litigation; Environmental; General Practice; Criminal; Family; Personal Injury
0014y00002aVnDFAA0,General Practice; Business Transactional; Business Litigation;Bankruptcy
0010e00001NW74jAAD,Health and Elder Care;General Practice
0010e00001ODAQ3AAP,Business Litigation; General Practice; Business Transactional; Employment; Bankruptcy; Wills and Trusts
0014y00002aVmGNAA0,Business Litigation; Health and Elder Care; Environmental; Personal Injury; General Practice; Real Estate; Administrative; Criminal; Family; Insurance; Government
0014y00002aVnDGAA0,General Practice;Administrative
0013000000CcJHhAAN,Antitrust and Trade Regulation; Civil Litigation; Commercial Litigation; Litigation/Trial Advocacy/Advocacy;Litigation/Trial Advocacy/Advocacy;Criminal;Civil Litigation; Banking;Commercial Litigation;Banking
0016000000ojlM4AAI,Business Litigation; General Practice; Real Estate; Construction; Employment
0016000000oge4NAAQ,Transportation; Environmental; Real Estate;General Practice; Criminal
0010e00001NW6IiAAL,Government; Environmental
0014y00002aVhDdAAK,Wills and Trusts; General Practice
0014y00002aVjmPAAS,Tax;Real Estate; General Practice
0016000000KEh5nAAD,Business Litigation; General Practice; Business Transactional; Real Estate; Wills and Trusts; Civil Rights
0010e00001NW74nAAD,General Practice; Health and Elder Care;Insurance
0010e00001ODAQ8AAP,General Practice; Bankruptcy; Consumer;Bankruptcy
0013000000CbM2GAAV,Criminal;  Personal Injury
0014y00002aVhDfAAK,Health and Elder Care; Environmental; General Practice; Real Estate; Business Transactional; Bankruptcy;Criminal; Business Litigation; Personal Injury; Other (See Details)
0014y00002ckGByAAM,Business Litigation; Health and Elder Care; Consumer; General Practice; Real Estate; Construction; Administrative; Employment; Criminal; Bankruptcy; Family; Wills and Trusts; Civil Rights; Government
0014y00002aVgVGAA0,General Practice;Family; Employment
0016000000KEh5pAAD,Workers Compensation;Personal Injury; General Practice
0014y00002aVVWNAA4,Business Litigation; Employment
0014y00002ckGBzAAM,Transportation; Cyberspace; Environmental; General Practice; Real Estate; Business Transactional; Administrative; Bankruptcy;Criminal; Business Litigation; Government
0016000000ohNuLAAU,General Practice; Business Transactional; Business Litigation;Bankruptcy
